timeline,whole_dataset,MainAddressVoivodeshipFromTERCVerbose_DOLNOŚLĄSKIE,MainAddressVoivodeshipFromTERCVerbose_MAZOWIECKIE,MainAddressVoivodeshipFromTERCVerbose_KUJAWSKO-POMORSKIE,MainAddressVoivodeshipFromTERCVerbose_nan,MainAddressVoivodeshipFromTERCVerbose_MAŁOPOLSKIE,MainAddressVoivodeshipFromTERCVerbose_ZACHODNIOPOMORSKIE,MainAddressVoivodeshipFromTERCVerbose_ŁÓDZKIE,MainAddressVoivodeshipFromTERCVerbose_LUBELSKIE,MainAddressVoivodeshipFromTERCVerbose_POMORSKIE,MainAddressVoivodeshipFromTERCVerbose_PODKARPACKIE,MainAddressVoivodeshipFromTERCVerbose_ŚLĄSKIE,MainAddressVoivodeshipFromTERCVerbose_WARMIŃSKO-MAZURSKIE,MainAddressVoivodeshipFromTERCVerbose_ŚWIĘTOKRZYSKIE,MainAddressVoivodeshipFromTERCVerbose_PODLASKIE,MainAddressVoivodeshipFromTERCVerbose_WIELKOPOLSKIE,MainAddressVoivodeshipFromTERCVerbose_LUBUSKIE,MainAddressVoivodeshipFromTERCVerbose_OPOLSKIE,IsPhoneNoEncoded_0,IsPhoneNoEncoded_1,IsEmailEncoded_1,IsEmailEncoded_0,IsWWWEncoded_0,IsWWWEncoded_1,HasLicencesEncoded_0,HasLicencesEncoded_1,HasPolishCitizenshipEncoded_1,HasPolishCitizenshipEncoded_0,ShareholderInOtherCompaniesEncoded_0,ShareholderInOtherCompaniesEncoded_1,SexEncoded_0,SexEncoded_1,CommunityPropertyEncoded_0,CommunityPropertyEncoded_3,CommunityPropertyEncoded_1,CommunityPropertyEncoded_2
37.0,0.6299289959794588,0.6436435993809423,0.6829896907216505,0.5797416633715566,0.2104256336681012,0.6492962800526287,0.6096236890808144,0.6313515381956445,0.6280128758734388,0.6274024461269657,0.6303228021978019,0.6469136648730162,0.5859831278390657,0.6222390508645715,0.6322124820096814,0.6545885665592241,0.6023866954424271,0.6489998290306036,0.6251927494451283,1.0,0.6473346495557758,0.6204354802235561,0.625736836846838,0.8033658104517271,0.617490293422685,0.9521889940939335,0.6405575532955352,0.43788200903534413,0.6222797019165074,0.914746236845612,0.6526719730354479,0.5940675835817137,0.6745723731493454,0.6169005564334027,0.6281533101045306,0.7437499999999998
38.0,0.6196267933915395,0.6332080477559139,0.6720753025549088,0.5688678001845264,0.208990913438546,0.6392089629600088,0.5966687230104872,0.622018665744901,0.6184344822171626,0.6163851679285578,0.6201064560439556,0.6373170648113239,0.5751676400605669,0.6117632210021458,0.6216145492607607,0.64543736801156,0.588168084296051,0.6380577876560101,0.6147586971019652,1.0,0.6380454096742352,0.6095807802892442,0.6152962333899491,0.7987894892235012,0.6068664309828875,0.950220305615449,0.6306485178730323,0.42047568429444576,0.6117616333773378,0.9124816837618227,0.6424577824844286,0.5836266025065527,0.6668309410870855,0.605474637171003,0.6196283391405351,0.7374999999999998
39.0,0.6093768508776211,0.6215343798363918,0.6619453160017927,0.5576644259918281,0.20771560656783022,0.6298393206012513,0.5847624922887106,0.6114759764949871,0.6079924629033524,0.606629780625121,0.6100618131868125,0.6265894368852176,0.5645684620376382,0.6017922504101975,0.6124558419468791,0.6356192805009077,0.5761076551986796,0.6267738074884598,0.6043775736682198,1.0,0.6279368213228044,0.5992537393795169,0.6049448353624589,0.79273693534101,0.5963185566599963,0.9476891347145406,0.6206255009670042,0.4061254318363008,0.6012936508788314,0.9103503396829626,0.6323688495655838,0.5731227780371306,0.6585556171584628,0.5941738763122077,0.6115911730545887,0.7301136363636361
40.0,0.5995763450001047,0.6098607119168689,0.6529583146571049,0.5469882694081988,0.2067591264147934,0.6212670946134523,0.5717458359037632,0.6019702730729344,0.5985710920938997,0.5965346534653467,0.5993303571428573,0.6158275353874617,0.5541855937702794,0.5927047835415877,0.604082166688473,0.6272831684635619,0.5629046591341872,0.6163446743032998,0.5944516388554647,1.0,0.6184304047384009,0.5892928292215418,0.5950680102193742,0.7860938883968117,0.5862121371115109,0.9458141933064587,0.6110400258848271,0.3924395429178845,0.5913014857666212,0.9076861595843879,0.6224507225087972,0.5635077387151212,0.6511016653319371,0.5833581042673801,0.6036236933797913,0.7207386363636363
41.0,0.5904134120253912,0.5980101702409905,0.6445988346033178,0.5384209832608413,0.20596205962059605,0.6120968063474336,0.5599629858112272,0.5922341283558014,0.5887571641673859,0.5870704717530582,0.5908310439560437,0.6072934160468862,0.5445598096474149,0.5818503092263029,0.5976710715687552,0.6184654143973924,0.552113748889171,0.6079671738758767,0.5851714367376024,1.0,0.6092892398815406,0.5801180233246828,0.5858477370366666,0.7793032181871864,0.5767751366881482,0.9437517577575699,0.6020281350423199,0.3805474355567368,0.58194255131136,0.9058212335153862,0.612993771279564,0.5548084174237797,0.6429290129160758,0.5738773551943341,0.5944250871080143,0.7156250000000004
42.0,0.580787106394543,0.5854521335396857,0.635835948005379,0.528206142085146,0.20500557946755915,0.6021689725290053,0.5489204194941388,0.581000115220647,0.5794143047813448,0.5794020578528446,0.580013736263736,0.5975939952702467,0.5343932511356264,0.570995834911018,0.5875964935234851,0.6096476603312219,0.5424654056112731,0.5999316122414096,0.5754219316229054,1.0,0.5995557749259628,0.5705501652972664,0.5761671638382594,0.7719220549158541,0.5668785890815927,0.9411268397862568,0.5924941354688311,0.3692532553813449,0.5720970667468047,0.9043559344611705,0.6032009018549521,0.5454447516788155,0.6346536889874539,0.5638907575733865,0.5845528455284561,0.7099431818181817
43.0,0.5723906545051672,0.5758125138182622,0.6283281039892432,0.520627388954791,0.20404909931452236,0.5931980383557276,0.5389882788402219,0.5724737873026838,0.5713276281698985,0.5705202873228499,0.5710851648351644,0.5899509887925414,0.5261734804239666,0.5598889309604942,0.5796153342928162,0.6010151531992147,0.5329440142186108,0.5903573260386397,0.5669180201764995,1.0,0.5911944718657453,0.5621345422827183,0.5677069209140344,0.766164747564216,0.5582340361631066,0.9391581513077717,0.5840889202644366,0.3610151474887057,0.5635216210704816,0.9026242173970974,0.5945239640624475,0.5374905734908603,0.6274872173966607,0.5552652575916389,0.5756794425087114,0.7028409090909089
44.0,0.564586483454461,0.5672783550740654,0.6214701927386822,0.5128509292210364,0.20309261916148555,0.5857023244687205,0.5294879703886488,0.565387717478972,0.562377325900918,0.5617841195884297,0.5619848901098895,0.5823079823148364,0.5180618645900934,0.5510538937271235,0.5730734004971869,0.592567893001371,0.5253269011044809,0.5824927338006495,0.5590139697034924,1.0,0.5834254689042451,0.5543111896018871,0.5598711159956035,0.759669323885444,0.5501865327345952,0.937658198181307,0.5762719965879091,0.35344140313579575,0.5555293200104469,0.9018249633675246,0.586376524442319,0.5302276726397809,0.6208751719747833,0.5468848594836172,0.5689198606271785,0.6971590909090909
45.0,0.5569390926257556,0.5597170019898295,0.6145002241147467,0.505535784895216,0.2014984855730909,0.57792751485188,0.5204194941394202,0.5558244037331485,0.5545261835597073,0.5545039798097461,0.5534855769230763,0.5749391644103226,0.5087605451005841,0.5429761453994691,0.5666623053774693,0.5847875217665146,0.5173289323346444,0.574286202769705,0.5512687059587366,1.0,0.5758144126357361,0.5466439809181274,0.5521851761985642,0.7536167700029529,0.5423163349121974,0.9357832567732249,0.568510225242119,0.34786074940207273,0.5477123200927314,0.9004928733182374,0.5785365353738938,0.5228839731389376,0.6141604550401445,0.5388642917859583,0.5616724738675959,0.6920454545454549
46.0,0.5497724944778519,0.5523325226619501,0.6078440161362617,0.49802293396599495,0.20054200542005396,0.5699533511422982,0.5127082048118444,0.5489111648807462,0.5474601554526175,0.5467384973791493,0.546960851648351,0.5666792336429376,0.5001081548777853,0.5371702637889686,0.5611670809891397,0.5773776443999855,0.5108543861876341,0.5671054881176271,0.5440103881806212,1.0,0.5686771964461996,0.5394613570528636,0.5449952185889845,0.7474165928550335,0.5349382506088095,0.9340958095059523,0.5611859957201795,0.3435423863938347,0.5403782927099768,0.8995604102837363,0.5712829797651994,0.5158544906094007,0.6075278753157146,0.5314695161063221,0.5547735191637634,0.6866477272727276
47.0,0.5418254792248786,0.5434888348441301,0.5997534737785755,0.48952155001977105,0.19974493862585668,0.561859574977074,0.5046267735965455,0.5425164189422743,0.5385098531836374,0.5388274121529805,0.5382039835164834,0.5587277650203928,0.4917802292883405,0.529218730278934,0.553709276462122,0.569078581749472,0.5024755617620916,0.5597538040690715,0.5359616653552055,1.0,0.5601776900296157,0.5318156854721477,0.537023821417867,0.7404782993799819,0.5267532448735155,0.9323146151682761,0.5530381580592264,0.3392240233855969,0.5322500438252855,0.8983615292393767,0.563414523053098,0.507783603260674,0.6000328548840838,0.5236001814796849,0.545946573751452,0.6789772727272726
48.0,0.5330771428372341,0.5334512491709046,0.5913939937247878,0.4818109924871492,0.19910728519049878,0.5525696742554125,0.4948797038864895,0.535142297499712,0.5306587108424268,0.5308192583964275,0.5282451923076926,0.5493368063885937,0.4833441488211122,0.5213934115865199,0.5453356012037152,0.5590752473046571,0.49219245905801623,0.5493246708839117,0.5271013659187219,1.0,0.5507699901283316,0.5234269838364044,0.5282531435993322,0.7326542663123702,0.5177649361880743,0.9297834442673657,0.5440336208608172,0.33510496943927714,0.5232846425466611,0.8976954842147331,0.5547774399617397,0.4988598412755405,0.5912441733916507,0.5151780639037947,0.535679442508711,0.6715909090909089
49.0,0.5255830482255961,0.5256688038912228,0.5839533841326765,0.4745617503624625,0.19831021839630145,0.5451138311869536,0.4873534855027757,0.5287475515612391,0.5233571484651016,0.5221801591923896,0.5202609890109888,0.5412139699078039,0.47555699762059306,0.5144515966174422,0.5373544419730469,0.5513319254566336,0.4845753459438865,0.5407762010600102,0.5195113603082581,1.0,0.5425962487660422,0.5163035870045123,0.5207527510954431,0.7254207263064657,0.5100539515630029,0.9279085028592851,0.536330678667814,0.3313845336167952,0.5156179007509334,0.8966298121753042,0.5472619820312232,0.4913994326139254,0.5828045750426082,0.5083517159738625,0.5261788617886183,0.6653409090909091
50.0,0.5177126810811568,0.5173999557815607,0.5758852532496644,0.46711480163437485,0.19719432488442507,0.5365814760177019,0.4793337446020974,0.5213734301186768,0.5147994033131813,0.5147058823529412,0.5132211538461535,0.5332282277136093,0.4688513951979237,0.505111700113593,0.5300274761219413,0.54218072690897,0.4774660403706989,0.5327406394255427,0.511540266549988,1.0,0.5335932872655482,0.5090509675543551,0.512906241525484,0.7165633303808686,0.5019666448351602,0.9256585731695885,0.5282012251171069,0.32819558862609644,0.507568358501569,0.895430931130945,0.5391202359398314,0.4839569792078135,0.5731123842378695,0.5014888635095457,0.515865272938444,0.6576704545454547
51.0,0.5094799774236484,0.5078487729383155,0.5675930076199022,0.45874522209041824,0.1962378447313884,0.5274111877516838,0.4713140037014185,0.5130775434957936,0.5071052838187956,0.5059211803533297,0.5055803571428569,0.5250025705178734,0.46225394765303923,0.49551937397450446,0.5233547036503987,0.5334370716164653,0.4703567347975113,0.523850230808686,0.5032021990197563,1.0,0.5238499506416591,0.5016422041071261,0.5047457288440401,0.7053439622084443,0.49350301600454477,0.9234086434798904,0.5196893820732862,0.3250066436353971,0.49914317094723454,0.8943652590915155,0.5304660722622669,0.47638883901317863,0.5630095073820814,0.49438612410498706,0.5049245063879217,0.646875
